"YEAR","DATANUM","SERIAL","HHWT","GQ","PERNUM","PERWT","AGE","BPL","BPLD","ANCESTR1","ANCESTR1D","OCC1990"
2000,1,1006868,4987,1,7,4687.78,31,300,30025,234,2340,23
2000,1,1006968,1695.58,1,2,1994.8,47,300,30025,234,2340,783
2000,1,1007367,2294.02,1,3,2094.54,37,36,3600,291,2910,188
2000,1,1007866,1795.32,1,1,2692.98,30,300,30030,235,2350,436
2000,1,1015745,797.92,1,1,1196.88,31,300,30025,234,2340,444
2000,1,1018239,2692.98,1,2,1496.1,40,300,30025,291,2910,22
2000,1,1018239,2692.98,1,3,598.44,43,300,30025,234,2340,365
2000,1,1018239,2692.98,1,6,598.44,31,300,30025,234,2340,379
2000,1,1021231,1795.32,1,2,2992.2,30,200,20000,210,2101,436
2000,1,1027913,2792.72,1,2,4488.3,34,36,3600,210,2101,22
2000,1,1040580,3091.94,1,1,2493.5,49,15,1500,291,2910,464
2000,1,1084965,3690.38,1,2,3690.38,44,6,600,291,2910,783
2000,1,1102918,1795.32,1,1,2593.24,31,17,1700,291,2910,804
2000,1,1104913,2992.2,1,2,3690.38,50,29,2900,210,2101,844
2000,1,1104913,2992.2,1,3,3391.16,42,29,2900,210,2101,766
2000,1,1120771,797.92,1,1,698.18,40,6,600,210,2101,905
2000,1,1137129,3291.42,1,1,2593.24,30,300,30020,233,2330,23
2000,1,1144709,2194.28,1,2,1396.36,48,200,20000,210,2101,779
2000,1,1146405,1097.14,1,1,698.18,48,29,2900,211,2110,785
2000,1,1146903,1097.14,1,3,1895.06,31,29,2900,291,2910,318
2000,1,1165754,2593.24,1,1,2892.46,33,48,4800,210,2101,479
2000,1,1189093,797.92,1,1,797.92,31,48,4800,210,2101,754
2000,1,1189093,797.92,1,2,398.96,31,55,5500,210,2101,779
2000,1,1233877,698.18,1,2,698.18,46,250,25000,271,2710,95
2000,1,1288634,698.18,1,1,997.4,40,42,4200,291,2910,189
2000,1,1324939,3590.64,1,5,6483.1,41,6,600,210,2101,313
2000,1,1376704,3590.64,1,2,4987,47,200,20000,211,2110,385
2000,1,1404532,1795.32,1,4,2493.5,31,42,4200,291,2910,243
2000,1,1411314,2493.5,1,1,698.18,34,300,30025,234,2340,214
2000,1,1412112,3989.6,1,2,1396.36,35,300,30025,234,2340,208
2000,1,1415503,2194.28,1,3,2493.5,36,300,30050,237,2370,156
2000,1,1415503,2194.28,1,4,1795.32,33,300,30050,237,2370,439
2000,1,1440338,1396.36,1,1,698.18,35,200,20000,210,2102,21
2000,1,1449115,1795.32,1,2,2194.28,37,36,3600,271,2710,809
2000,1,1466570,2194.28,1,3,1795.32,40,200,20000,210,2101,479
2000,1,1466570,2194.28,1,5,1396.36,30,200,20000,210,2101,444
2000,1,1477342,2493.5,1,1,2493.5,35,34,3400,291,2910,84
2000,1,1479536,1595.84,1,1,1994.8,49,48,4800,218,2183,418
2000,1,1480334,598.44,1,5,1196.88,36,300,30050,237,2370,579
2000,1,1482129,1695.58,1,2,2294.02,31,300,30010,232,2320,23
2000,1,1483326,2493.5,1,1,1994.8,31,24,2400,210,2101,229
2000,1,1486418,1595.84,1,1,1895.06,40,36,3600,237,2370,379
2000,1,1486418,1595.84,1,2,3391.16,31,300,30065,239,2390,234
2000,1,1487715,2593.24,2,10,897.66,32,51,5100,290,2900,486
2000,1,1490807,1396.36,1,1,1396.36,43,300,30050,237,2370,435
2000,1,1490807,1396.36,1,2,1695.58,34,300,30050,237,2370,156
2000,1,1490807,1396.36,1,6,1396.36,35,300,30050,237,2370,64
2000,1,1491904,2593.24,1,1,3590.64,32,6,600,210,2101,905
2000,1,1492901,2194.28,1,2,2493.5,33,48,4800,211,2110,164
2000,1,1497689,1595.84,1,1,2294.02,39,300,30025,234,2340,14
2000,1,1499085,1595.84,1,4,1396.36,40,300,30020,233,2330,376
2000,1,1499684,1196.88,1,2,1396.36,44,300,30010,232,2320,803
2000,1,1501678,1396.36,1,2,2194.28,32,11,1100,291,2910,27
2000,1,1503274,2294.02,1,1,4787.52,31,200,20000,210,2102,64
2000,1,1503274,2294.02,1,2,3291.42,39,200,20000,210,2102,405
2000,1,1503274,2294.02,1,7,2493.5,33,200,20000,210,2102,486
2000,1,1505369,1396.36,1,1,797.92,30,300,30010,232,2320,905
2000,1,1505469,1994.8,1,2,1994.8,38,300,30050,237,2370,25
2000,1,1511752,3391.16,1,1,2593.24,48,300,30025,234,2340,22
2000,1,1524120,797.92,1,1,1396.36,37,200,20000,210,2101,889
2000,1,1524120,797.92,1,2,1196.88,33,200,20000,210,2101,889
2000,1,1524120,797.92,1,5,1097.14,36,200,20000,210,2101,479
2000,1,1524120,797.92,1,9,1196.88,31,200,20000,210,2101,889
2000,1,1540876,1396.36,1,1,1695.58,39,51,5100,210,2101,379
2000,1,1545863,1595.84,1,2,1695.58,42,6,600,210,2101,456
2000,1,1566410,2194.28,1,2,2294.02,42,6,600,210,2101,214
2000,1,1585560,2294.02,1,2,2294.02,39,36,3600,290,2900,275
2000,1,1587954,2194.28,1,2,2194.28,31,51,5100,235,2350,159
2000,1,1639719,1496.1,1,1,4687.78,30,200,20000,210,2102,709
2000,1,1639719,1496.1,1,2,3191.68,32,200,20000,210,2102,754
2000,1,1639719,1496.1,1,7,4288.82,33,200,20000,210,2102,496
2000,1,1653084,3889.86,1,1,6283.62,31,4,400,290,2900,785
2000,1,1656176,3091.94,1,1,4288.82,30,200,20000,210,2101,479
2000,1,1675326,698.18,1,1,797.92,40,200,20000,210,2101,754
2000,1,1675426,1795.32,1,4,1496.1,37,48,4800,290,2900,453
2000,1,1677221,5884.66,1,2,3590.64,32,48,4800,210,2101,156
2000,1,1678717,1994.8,1,3,2792.72,44,200,20000,290,2900,754
2000,1,1695772,3091.94,1,1,2593.24,30,200,20000,210,2101,17
2000,1,1700061,2892.46,1,2,3989.6,45,6,600,211,2110,313
2000,1,1705048,797.92,1,1,1097.14,43,200,20000,210,2101,748
2000,1,1708439,797.92,1,2,698.18,39,4,400,210,2101,405
2000,1,1711531,2493.5,1,3,2892.46,36,48,4800,210,2101,779
2000,1,1713127,2493.5,1,1,2792.72,40,200,20000,210,2102,479
2000,1,1713127,2493.5,1,2,2194.28,40,200,20000,210,2102,488
2000,1,1714524,2194.28,1,2,2094.54,31,8,800,210,2101,458
2000,1,1718513,4987,1,1,4588.04,35,200,20000,210,2101,748
2000,1,1718713,2493.5,1,1,2493.5,41,200,20000,210,2101,447
2000,1,1718713,2493.5,1,2,1795.32,36,48,4800,210,2101,159
2000,1,1720209,3291.42,1,7,2493.5,31,200,20000,210,2101,804
2000,1,1724597,1097.14,1,1,1496.1,49,48,4800,210,2101,365
2000,1,1725196,1795.32,1,1,4687.78,36,18,1800,210,2101,723
2000,1,1725196,1795.32,1,2,5385.96,35,18,1800,210,2101,459
2000,1,1726792,1496.1,1,1,1496.1,32,18,1800,210,2101,779
2000,1,1728188,1496.1,1,2,1496.1,48,200,20000,210,2101,365
2000,1,1728487,2692.98,1,1,2393.76,47,18,1800,210,2101,628
2000,1,1741054,897.66,1,1,1196.88,33,18,1800,210,2101,726
2000,1,1741054,897.66,1,2,1196.88,34,200,20000,218,2183,337
2000,1,1745443,2992.2,1,1,1795.32,34,200,20000,210,2101,464
2000,1,1747936,2692.98,1,1,2094.54,40,300,30025,291,2910,364
2000,1,1753322,2692.98,1,1,3291.42,46,48,4800,210,2101,628
2000,1,1778457,1795.32,1,5,4189.08,45,200,20000,210,2101,486
2000,1,1779355,2094.54,1,1,1795.32,43,200,20000,210,2101,889
2000,1,1779355,2094.54,1,2,2393.76,48,200,20000,210,2101,785
2000,1,1813665,2094.54,1,1,2094.54,45,200,20000,210,2101,503
2000,1,1830820,2393.76,1,2,2692.98,30,48,4800,291,2910,447
2000,1,1863535,2094.54,1,1,2493.5,38,48,4800,290,2900,274
2000,1,1863535,2094.54,1,2,2593.24,31,48,4800,290,2900,337
2000,1,1903431,1595.84,1,1,1895.06,33,22,2200,210,2101,418
2000,1,1911111,2094.54,1,2,2194.28,37,28,2800,295,2950,103
2000,1,1928366,698.18,1,1,897.66,31,22,2200,291,2910,426
2000,1,1941731,1595.84,1,5,1196.88,43,22,2200,291,2910,164
2000,1,1943726,2194.28,1,1,1895.06,30,300,30025,291,2910,458
2000,1,1946918,1595.84,1,1,1496.1,38,250,25000,271,2710,783
2000,1,1973149,1595.84,3,1,1595.84,32,26,2600,210,2101,453
2000,1,1984819,2393.76,1,1,2692.98,36,200,20000,210,2101,754
2000,1,1984819,2393.76,1,2,3291.42,33,200,20000,210,2101,754
2000,1,2029702,2194.28,1,1,2194.28,48,26,2600,210,2101,518
2000,1,2037980,1496.1,1,1,2493.5,35,26,2600,211,2110,804
2000,1,2067404,1795.32,3,1,1795.32,37,48,4800,290,2900,889
2000,1,2078176,897.66,4,1,897.66,46,200,20000,210,2101,479
2000,1,2079572,2493.5,4,1,2493.5,44,48,4800,290,2900,479
2000,1,2079672,2194.28,1,1,2892.46,41,300,30050,237,2370,95
2000,1,2080569,2892.46,1,2,1496.1,43,48,4800,290,2900,706
2000,1,2080569,2892.46,1,3,1396.36,39,48,4800,290,2900,747
2000,1,2084260,698.18,1,1,698.18,30,200,20000,210,2101,888
2000,1,2084260,698.18,1,2,797.92,30,48,4800,210,2101,446
2000,1,2085257,1795.32,1,1,3690.38,30,200,20000,211,2110,567
2000,1,2085257,1795.32,1,2,3590.64,33,6,600,211,2110,779
2000,1,2114381,2593.24,1,2,2194.28,46,36,3600,235,2350,97
2000,1,2124654,2593.24,1,2,2194.28,33,26,2600,211,2111,275
2000,1,2139217,2593.24,1,2,1496.1,47,26,2600,210,2101,27
2000,1,2147395,4787.52,1,2,2493.5,35,26,2600,290,2900,426
2000,1,2152482,3291.42,1,1,3690.38,49,6,600,290,2900,22
2000,1,2177018,2992.2,1,2,2892.46,34,6,600,271,2710,463
2000,1,2179511,2892.46,1,2,1895.06,31,26,2600,291,2910,155
2000,1,2180409,2194.28,1,1,3291.42,43,300,30065,239,2390,198
2000,1,2180509,2593.24,1,2,2593.24,31,26,2600,210,2101,447
2000,1,2192278,299.22,1,1,299.22,40,200,20000,210,2101,753
2000,1,2193974,299.22,1,1,299.22,45,200,20000,210,2101,889
2000,1,2193974,299.22,1,3,398.96,44,200,20000,210,2101,686
2000,1,2195270,598.44,1,1,698.18,30,48,4800,210,2101,365
2000,1,2203948,2294.02,1,3,1994.8,35,28,2800,210,2101,628
2000,1,2270674,2493.5,1,2,3091.94,36,250,25000,271,2710,155
2000,1,2270774,2094.54,1,1,1396.36,34,200,20000,210,2101,22
2000,1,2274564,3490.9,1,2,3490.9,39,33,3300,271,2710,319
2000,1,2286233,997.4,1,1,498.7,30,46,4600,275,2750,804
2000,1,2290722,4388.56,1,1,3391.16,37,200,20000,210,2101,573
2000,1,2293814,1595.84,1,2,2593.24,42,4,400,210,2101,567
2000,1,2295709,2393.76,1,1,2194.28,48,4,400,291,2910,97
2000,1,2297304,1396.36,1,1,1097.14,44,4,400,291,2910,503
2000,1,2297304,1396.36,1,2,1097.14,43,35,3500,291,2910,155
2000,1,2299199,1895.06,1,2,1895.06,33,40,4000,237,2370,274
2000,1,2300396,1895.06,1,1,1795.32,34,200,20000,210,2101,496
2000,1,2301294,2393.76,1,1,2393.76,30,4,400,210,2101,468
2000,1,2301294,2393.76,1,2,2692.98,33,200,20000,210,2101,486
2000,1,2301593,3490.9,1,2,3690.38,49,4,400,211,2111,527
2000,1,2301793,1895.06,1,2,1795.32,37,4,400,232,2320,174
2000,1,2306381,2593.24,1,2,2593.24,38,200,20000,210,2101,744
2000,1,2306979,4787.52,1,3,2094.54,35,200,20000,210,2101,486
2000,1,2308475,498.7,1,2,797.92,35,4,400,291,2910,415
2000,1,2309373,3590.64,1,2,3889.86,34,48,4800,210,2101,243
2000,1,2309373,3590.64,1,3,3889.86,32,48,4800,210,2101,23
2000,1,2310969,1895.06,1,1,1296.62,49,6,600,210,2101,364
2000,1,2310969,1895.06,1,2,1895.06,50,6,600,210,2101,405
2000,1,2311866,797.92,1,1,797.92,34,200,20000,291,2910,318
2000,1,2312764,1097.14,1,2,1097.14,42,200,20000,210,2101,405
2000,1,2313163,1795.32,1,1,1595.84,50,200,20000,210,2101,423
2000,1,2313163,1795.32,1,2,2194.28,47,200,20000,210,2101,243
2000,1,2314260,2094.54,1,1,2094.54,40,4,400,210,2101,377
2000,1,2314659,797.92,1,2,598.44,49,200,20000,210,2101,453
2000,1,2315158,1595.84,1,1,1396.36,33,200,20000,210,2101,436
2000,1,2315158,1595.84,1,2,1795.32,30,200,20000,210,2101,479
2000,1,2316953,1396.36,3,1,1396.36,30,200,20000,210,2102,889
2000,1,2317452,1396.36,3,1,1396.36,40,200,20000,290,2900,365
2000,1,2320644,199.48,1,2,498.7,47,200,20000,210,2101,453
2000,1,2320743,1097.14,1,1,1097.14,40,4,400,210,2101,889
2000,1,2322239,2393.76,1,1,2892.46,35,4,400,210,2101,804
2000,1,2324533,1795.32,1,1,1595.84,38,4,400,210,2101,243
2000,1,2324733,1895.06,1,1,1595.84,45,4,400,210,2101,844
2000,1,2324932,498.7,1,2,498.7,38,4,400,210,2101,98
2000,1,2325232,1795.32,1,1,2094.54,41,250,25000,271,2710,84
2000,1,2326329,498.7,1,2,199.48,47,4,400,210,2101,203
2000,1,2326728,1795.32,1,2,1595.84,30,4,400,291,2910,516
2000,1,2326827,598.44,1,1,498.7,38,4,400,210,2101,275
2000,1,2327426,1296.62,1,7,1296.62,37,200,20000,210,2101,274
2000,1,2327526,1895.06,1,1,2393.76,46,200,20000,210,2101,365
2000,1,2327526,1895.06,1,4,2393.76,32,6,600,210,2101,275
2000,1,2327825,598.44,1,1,498.7,38,4,400,211,2111,783
2000,1,2327825,598.44,1,2,498.7,32,4,400,290,2900,275
2000,1,2330518,1895.06,1,1,2393.76,39,300,30020,291,2910,89
2000,1,2332413,2692.98,1,2,2393.76,37,48,4800,210,2101,256
2000,1,2332812,2892.46,1,2,2692.98,37,4,400,210,2101,33
2000,1,2333610,2194.28,1,1,3490.9,30,4,400,210,2101,7
2000,1,2333909,1296.62,1,1,1296.62,35,8,800,210,2101,243
2000,1,2336901,1895.06,1,1,1296.62,32,200,20000,210,2101,579
2000,1,2336901,1895.06,1,2,2393.76,32,200,20000,210,2101,459
2000,1,2337899,2393.76,1,1,2393.76,33,200,20000,210,2102,436
2000,1,2337899,2393.76,1,2,2094.54,31,200,20000,210,2102,276
2000,1,2339195,1097.14,1,2,1296.62,32,200,20000,210,2101,204
2000,1,2340093,498.7,1,1,299.22,39,35,3500,210,2101,804
2000,1,2340292,2194.28,1,1,1396.36,41,200,20000,210,2101,479
2000,1,2340292,2194.28,1,2,1795.32,41,200,20000,210,2101,274
2000,1,2340292,2194.28,1,5,1595.84,37,200,20000,210,2101,769
2000,1,2340592,498.7,1,1,498.7,42,200,20000,210,2101,479
2000,1,2340592,498.7,1,2,598.44,36,200,20000,210,2101,436
2000,1,2340891,498.7,1,2,498.7,42,48,4800,290,2900,276
2000,1,2340991,797.92,3,1,797.92,34,55,5500,211,2110,567
2000,1,2346277,1595.84,1,1,997.4,33,200,20000,210,2101,486
2000,1,2346277,1595.84,1,2,2094.54,33,200,20000,210,2101,754
2000,1,2348770,1296.62,1,1,2393.76,33,200,20000,210,2101,447
2000,1,2348770,1296.62,1,4,2294.02,36,200,20000,210,2101,453
2000,1,2350067,1595.84,1,2,2194.28,33,8,800,210,2101,736
2000,1,2355353,1097.14,1,1,1097.14,41,4,400,291,2910,436
2000,1,2356151,2593.24,1,5,2892.46,30,200,20000,210,2101,486
2000,1,2356550,3191.68,1,1,997.4,31,200,20000,210,2101,468
2000,1,2358246,1595.84,1,1,1097.14,44,8,800,291,2910,319
2000,1,2358744,1595.84,1,1,1595.84,35,200,20000,210,2101,436
2000,1,2362435,1895.06,1,2,1595.84,43,6,600,210,2101,799
2000,1,2364130,2194.28,1,1,1895.06,46,200,20000,210,2102,584
2000,1,2364828,1595.84,1,1,1895.06,41,200,20000,210,2101,448
2000,1,2364828,1595.84,1,2,1595.84,33,200,20000,210,2101,276
2000,1,2365128,2094.54,1,2,1895.06,41,200,20000,210,2102,453
2000,1,2365926,2393.76,1,1,2892.46,31,200,20000,210,2101,434
2000,1,2366025,2692.98,1,1,2393.76,36,200,20000,210,2101,759
2000,1,2366025,2692.98,1,3,2393.76,44,200,20000,210,2101,563
2000,1,2367122,2393.76,1,1,1595.84,50,200,20000,210,2102,563
2000,1,2368619,2094.54,1,2,2692.98,40,300,30005,291,2910,23
2000,1,2369317,2692.98,1,1,2194.28,39,200,20000,210,2101,518
2000,1,2370913,2692.98,1,1,3690.38,42,4,400,210,2101,599
2000,1,2370913,2692.98,1,2,4288.82,43,4,400,210,2101,453
2000,1,2371311,1895.06,1,1,1795.32,41,200,20000,210,2101,486
2000,1,2371311,1895.06,1,2,1595.84,42,200,20000,210,2101,443
2000,1,2371910,1296.62,1,1,2094.54,38,200,20000,210,2101,558
2000,1,2371910,1296.62,1,2,1296.62,31,200,20000,210,2101,479
2000,1,2372109,1296.62,1,2,1895.06,44,4,400,210,2101,468
2000,1,2373007,1595.84,1,6,1595.84,31,200,20000,210,2101,579
2000,1,2374503,1895.06,1,1,2194.28,43,200,20000,210,2101,154
2000,1,2374503,1895.06,1,2,2094.54,43,48,4800,210,2101,418
2000,1,2375301,1296.62,1,4,1396.36,33,200,20000,210,2101,588
2000,1,2375700,1296.62,1,1,1396.36,37,200,20000,210,2101,563
2000,1,2375800,997.4,1,1,1097.14,42,200,20000,210,2102,486
2000,1,2375800,997.4,1,2,1097.14,40,200,20000,210,2102,405
2000,1,2376598,3191.68,1,1,3191.68,41,200,20000,210,2101,189
2000,1,2376598,3191.68,1,2,5086.74,35,200,20000,210,2101,869
2000,1,2376697,1895.06,1,1,1895.06,46,4,400,211,2110,505
2000,1,2376797,2393.76,1,4,1795.32,35,200,20000,210,2101,505
2000,1,2376997,1895.06,1,1,1296.62,50,200,20000,210,2101,526
2000,1,2376997,1895.06,1,2,1595.84,47,200,20000,210,2101,666
2000,1,2378892,1396.36,1,1,1895.06,36,200,20000,210,2101,486
2000,1,2378892,1396.36,1,2,1595.84,48,200,20000,210,2101,486
2000,1,2381684,1296.62,1,1,1595.84,35,4,400,210,2101,303
2000,1,2384477,2692.98,1,2,3191.68,38,48,4800,210,2101,167
2000,1,2385275,3191.68,1,1,2892.46,30,200,20000,210,2101,549
2000,1,2385275,3191.68,1,2,2194.28,30,200,20000,210,2101,25
2000,1,2386073,2393.76,1,2,2593.24,32,4,400,210,2101,7
2000,1,2386771,1595.84,1,1,1296.62,42,200,20000,210,2101,525
2000,1,2386771,1595.84,1,2,1296.62,39,200,20000,210,2101,453
2000,1,2387370,1895.06,1,1,2892.46,33,200,20000,210,2101,486
2000,1,2391559,1296.62,1,1,2393.76,30,200,20000,210,2102,405
2000,1,2396346,2393.76,1,1,2892.46,34,200,20000,210,2101,59
2000,1,2397942,1396.36,3,1,1396.36,41,4,400,210,2101,405
2000,1,2398640,2892.46,1,1,2593.24,34,4,400,210,2101,405
2000,1,2399239,2094.54,1,1,2393.76,32,200,20000,210,2101,447
2000,1,2399338,1895.06,1,1,1895.06,43,200,20000,290,2900,275
2000,1,2399338,1895.06,1,2,2094.54,41,200,20000,239,2390,485
2000,1,2399438,1895.06,1,1,1895.06,31,4,400,210,2101,453
2000,1,2399638,3790.12,1,3,5086.74,40,200,20000,210,2101,869
2000,1,2399837,2393.76,1,1,1595.84,37,200,20000,210,2101,744
2000,1,2399837,2393.76,1,2,1595.84,33,200,20000,210,2101,779
2000,1,2399837,2393.76,1,3,1595.84,41,200,20000,210,2101,869
2000,1,2400136,2194.28,1,3,1895.06,30,4,400,211,2110,445
2000,1,2400535,2094.54,1,3,2294.02,30,200,20000,210,2101,355
2000,1,2400735,1396.36,1,3,1296.62,38,4,400,290,2900,274
2000,1,2400835,2892.46,1,2,3490.9,40,35,3500,210,2101,549
2000,1,2400934,1595.84,1,1,2393.76,45,4,400,210,2101,549
2000,1,2401632,1296.62,1,2,2692.98,47,200,20000,210,2102,783
2000,1,2403129,2892.46,1,1,2692.98,32,200,20000,210,2101,756
2000,1,2403228,2094.54,1,1,2194.28,42,4,400,210,2101,7
2000,1,2404226,2692.98,1,1,2992.2,44,4,400,210,2101,357
2000,1,2404226,2692.98,1,2,2393.76,44,4,400,210,2101,337
2000,1,2405423,797.92,1,2,797.92,30,4,400,211,2111,364
2000,1,2405522,797.92,1,1,797.92,39,4,400,210,2101,808
2000,1,2405522,797.92,1,2,797.92,37,4,400,210,2101,313
2000,1,2406919,2393.76,1,1,2393.76,47,4,400,210,2101,376
2000,1,2407916,797.92,1,1,797.92,36,4,400,210,2101,243
2000,1,2410210,797.92,1,1,797.92,31,200,20000,210,2101,479
2000,1,2410210,797.92,1,2,498.7,31,200,20000,210,2101,488
2000,1,2419785,2593.24,1,1,2393.76,42,200,20000,210,2101,379
2000,1,2425470,199.48,1,2,199.48,41,6,600,211,2111,156
2000,1,2425670,797.92,1,2,1097.14,45,6,600,291,2910,313
2000,1,2427964,3391.16,1,1,3690.38,41,200,20000,210,2101,516
2000,1,2433150,1097.14,1,2,1895.06,44,6,600,210,2101,785
2000,1,2434447,2094.54,1,1,1795.32,35,16,1600,291,2910,447
2000,1,2435544,3191.68,1,1,3391.16,40,200,20000,210,2101,567
2000,1,2435544,3191.68,1,2,3490.9,35,200,20000,218,2183,453
2000,1,2438137,498.7,1,1,797.92,49,200,20000,210,2101,426
2000,1,2438337,2294.02,1,1,1795.32,38,200,20000,210,2101,869
2000,1,2439035,1795.32,1,2,2393.76,50,6,600,291,2910,457
2000,1,2439633,797.92,1,1,698.18,43,6,600,211,2110,453
2000,1,2439633,797.92,1,2,598.44,42,35,3500,211,2110,313
2000,1,2440631,1595.84,1,1,3191.68,34,300,30025,291,2910,229
2000,1,2440631,1595.84,1,2,1795.32,30,300,30025,291,2910,25
2000,1,2441030,2393.76,1,1,1795.32,33,6,600,210,2101,869
2000,1,2441030,2393.76,1,2,2393.76,35,6,600,210,2101,313
2000,1,2441229,2393.76,1,2,3191.68,36,6,600,210,2101,313
2000,1,2441429,1296.62,1,1,1296.62,42,300,30050,237,2370,154
2000,1,2441429,1296.62,1,2,1595.84,39,300,30050,237,2370,207
2000,1,2444720,598.44,1,1,498.7,31,200,20000,210,2101,475
2000,1,2444720,598.44,1,2,299.22,31,200,20000,210,2101,769
2000,1,2445518,2892.46,1,1,2692.98,36,200,20000,210,2101,889
2000,1,2445518,2892.46,1,2,3091.94,35,200,20000,210,2101,405
2000,1,2446116,797.92,1,1,598.44,34,200,20000,218,2183,479
2000,1,2447114,498.7,1,1,797.92,46,6,600,226,2260,418
2000,1,2447513,398.96,4,1,398.96,42,200,20000,210,2101,479
2000,1,2449208,2094.54,1,2,2692.98,39,6,600,211,2110,628
2000,1,2449408,1595.84,1,2,1795.32,32,6,600,291,2910,458
2000,1,2451502,2892.46,1,1,3989.6,36,200,20000,210,2101,436
2000,1,2451502,2892.46,1,2,2892.46,37,200,20000,210,2101,95
2000,1,2453597,2393.76,1,2,1895.06,46,6,600,210,2101,799
2000,1,2453796,1795.32,1,1,1795.32,44,200,20000,210,2101,748
2000,1,2453796,1795.32,1,5,2593.24,30,200,20000,210,2101,567
2000,1,2461077,2094.54,1,1,2892.46,44,200,20000,210,2101,516
2000,1,2461077,2094.54,1,2,2294.02,41,200,20000,210,2101,405
2000,1,2462574,1595.84,1,1,1296.62,49,6,600,291,2910,418
2000,1,2466364,1097.14,1,3,1895.06,46,200,20000,210,2101,22
2000,1,2467860,1895.06,1,1,2094.54,30,6,600,210,2101,418
2000,1,2467860,1895.06,1,2,3191.68,30,6,600,210,2101,379
2000,1,2469356,2393.76,1,1,1895.06,33,6,600,291,2910,364
2000,1,2469755,3391.16,1,5,2094.54,37,200,20000,210,2101,573
2000,1,2470254,1097.14,1,1,1296.62,37,200,20000,210,2101,156
2000,1,2470254,1097.14,1,2,797.92,30,200,20000,210,2101,577
2000,1,2471251,1595.84,1,1,1795.32,46,200,20000,210,2101,726
2000,1,2471251,1595.84,1,2,2692.98,36,200,20000,210,2101,453
2000,1,2472747,1595.84,1,1,2294.02,36,6,600,210,2101,346
2000,1,2476437,2194.28,1,1,3889.86,50,48,4800,210,2101,747
2000,1,2481923,1496.1,1,1,1895.06,34,200,20000,210,2101,558
2000,1,2482222,1895.06,1,2,2393.76,30,6,600,210,2101,458
2000,1,2483918,1795.32,1,1,1795.32,50,6,600,291,2910,243
2000,1,2486112,3291.42,1,1,3391.16,31,36,3600,225,2251,905
2000,1,2490601,1895.06,1,1,1296.62,31,200,20000,290,2900,889
2000,1,2490601,1895.06,1,2,1296.62,34,48,4800,290,2900,159
2000,1,2490700,2094.54,1,1,2294.02,44,6,600,227,2273,809
2000,1,2490800,2393.76,1,1,3191.68,48,6,600,210,2101,825
2000,1,2490800,2393.76,1,2,1496.1,47,6,600,210,2101,754
2000,1,2491698,2593.24,1,1,2892.46,44,6,600,210,2101,743
2000,1,2492097,2593.24,1,1,2393.76,32,6,600,210,2101,276
2000,1,2492097,2593.24,1,6,1895.06,39,16,1600,211,2110,804
2000,1,2494391,199.48,1,1,299.22,34,200,20000,210,2101,439
2000,1,2494391,199.48,1,6,598.44,36,6,600,210,2101,844
2000,1,2495787,2593.24,1,1,2892.46,39,6,600,291,2910,804
2000,1,2497682,2892.46,1,2,2393.76,47,6,600,291,2910,234
2000,1,2498779,2892.46,1,2,2892.46,39,6,600,291,2910,4
2000,1,2499078,4787.52,1,1,3391.16,32,6,600,211,2110,426
2000,1,2499378,2892.46,1,1,2692.98,31,6,600,210,2101,435
2000,1,2499677,2393.76,1,2,4987,48,6,600,210,2101,59
2000,1,2500176,1895.06,1,2,2094.54,41,6,600,211,2110,389
2000,1,2502170,1795.32,1,1,1895.06,32,200,20000,210,2101,436
2000,1,2502170,1795.32,1,2,2593.24,33,200,20000,210,2101,436
2000,1,2504564,1396.36,4,1,1396.36,43,6,600,210,2101,276
2000,1,2508653,1296.62,1,4,997.4,32,6,600,291,2910,991
2000,1,2509950,1595.84,1,1,1296.62,34,200,20000,210,2101,736
2000,1,2512045,2393.76,1,1,2393.76,38,200,20000,210,2101,869
2000,1,2512045,2393.76,1,2,2094.54,36,200,20000,210,2101,435
2000,1,2512144,498.7,1,1,797.92,43,200,20000,210,2101,475
2000,1,2512144,498.7,1,2,498.7,40,200,20000,210,2101,479
2000,1,2512444,2692.98,1,1,2892.46,33,200,20000,210,2101,804
2000,1,2512444,2692.98,1,2,2094.54,36,200,20000,210,2101,686
2000,1,2513441,1895.06,1,2,1296.62,39,6,600,291,2910,567
2000,1,2514239,2094.54,1,1,2194.28,45,200,20000,210,2101,479
2000,1,2514239,2094.54,1,2,2294.02,47,200,20000,210,2101,479
2000,1,2515236,1496.1,1,1,997.4,30,6,600,291,2910,804
2000,1,2515735,1795.32,1,1,2593.24,41,6,600,210,2101,844
2000,1,2515735,1795.32,1,2,3490.9,32,48,4800,210,2101,423
2000,1,2516533,2892.46,1,1,1296.62,30,6,600,210,2101,779
2000,1,2517830,2393.76,1,1,2393.76,46,6,600,291,2910,174
2000,1,2519326,1595.84,1,1,2094.54,36,6,600,210,2101,657
2000,1,2519326,1595.84,1,2,3391.16,33,6,600,210,2101,13
2000,1,2519525,1895.06,1,2,2593.24,40,6,600,210,2101,446
2000,1,2520523,1496.1,1,1,1895.06,49,6,600,210,2101,518
2000,1,2522418,2393.76,1,2,2692.98,35,6,600,210,2101,389
2000,1,2522517,2593.24,1,1,1895.06,39,200,20000,210,2101,22
2000,1,2523116,4987,1,1,8976.6,31,200,20000,210,2102,479
